node,node_bef_goal,path,path_len,time
13042,11024,DR,2,0.00100016593933
13043,14024,-RD-LR,6,0.425999879837
13044,11024,LLR,3,0.00699996948242
13045,14024,DRU-LR,6,0.301000118256
13050,24024,RDUR,4,0.00999999046326
13051,14301,-RRD,4,0.0169999599457
13052,14024,URDR,4,0.00500011444092
13053,14301,-RRD,4,0.0160000324249
13054,14044,ULRR,4,0.00600004196167
13055,14044,R-LRR,5,0.0609998703003
13100,10325,R-RDL,5,0.0590000152588
13101,10125,UDRDL,5,0.0310001373291
13102,11044,RR-UUR,6,0.260999917984
13103,14044,LRR,3,0.00499987602234
13104,21044,R-UUR,5,0.0570001602173
13105,21024,LUR,3,0.00399994850159
13110,11044,URR-R,5,0.0309998989105
13111,14301,ULRD,4,0.007000207901
13112,24044,UR-RUR,6,0.1859998703
13113,21024,DUDLR,5,0.0770001411438
13114,21044,-UUUR,5,0.114999771118
13115,21024,ULLR,4,0.00800013542175
13120,11044,R-R,3,0.00200009346008
13121,21044,R-R,3,0.00200009346008
13122,11044,DRD-R,5,0.0750000476837
13123,14044,LRR,3,0.00399994850159
13124,11044,RRR-R,5,0.0529999732971
13125,21044,LUR,3,0.00399994850159
13130,14024,RUD--R,6,0.273999929428
13131,10125,UDRDL,5,0.0380001068115
13132,14044,-URRR,5,0.115999937057
13133,14044,URLRR,5,0.0329999923706
13134,11044,UR-UUR,6,0.194000005722
13135,21024,LUR,3,0.00500011444092
13140,11044,R-R,3,0.0019998550415
13141,21044,R-R,3,0.00300002098083
13142,24044,UR-RUR,6,0.197000026703
13143,14024,RLLR,4,0.0120000839233
13144,11044,RRR-R,5,0.055999994278
13145,21024,ULLR,4,0.00800013542175
13150,11044,URR-R,5,0.0379998683929
13151,21044,-UR,3,0.00500011444092
13152,24044,UR-RUR,6,0.217000007629
13153,14044,LURRR,5,0.108999967575
13154,14044,-UUDRR,6,0.674000024796
13155,21044,LUR,3,0.00599980354309
13200,10525,DRDL,4,0.0140001773834
13201,10325,UUR-UL,6,0.138999938965
13202,14044,RLRR,4,0.0130000114441
13203,11024,R-UUR,5,0.0629999637604
13204,11044,LLR,3,0.00399994850159
13205,21024,UR-UUR,6,0.167000055313
13210,14301,URLRD,5,0.0329999923706
13211,11024,UR-R,4,0.00699996948242
13212,21024,UR-R,4,0.007000207901
13213,14301,R-L-D,5,0.0759999752045
13214,14024,URLLR,5,0.0379998683929
13215,24024,R-LUR,5,0.114000082016
13220,21024,RR-R,4,0.010999917984
13221,11024,UR-R,4,0.00699996948242
13222,21024,UR-R,4,0.00600004196167
13223,11024,UDRD-R,6,0.18799996376
13224,14044,ULRR,4,0.0090000629425
13225,11024,RR-R,4,0.010999917984
13230,24024,LRDUR,5,0.0970001220703
13231,10125,DR-L,4,0.0149998664856
13232,14044,-URRR,5,0.115000009537
13233,24044,-URRR,5,0.114000082016
13234,14044,ULRR,4,0.00799989700317
13235,14044,-URRR,5,0.121000051498
13240,14301,LRD,3,0.00399994850159
13241,11024,UR-R,4,0.00600004196167
13242,21024,UR-R,4,0.00599980354309
13243,14024,RUUU-R,6,0.239000082016
13244,11024,LLR,3,0.00600004196167
13245,11024,RR-R,4,0.0090000629425
13250,14301,URLRD,5,0.0299999713898
13251,21024,-UR,3,0.00399994850159
13252,21024,UR-R,4,0.00600004196167
13253,14301,R-L-D,5,0.0699999332428
13254,14044,ULRR,4,0.00800013542175
13255,11024,-UR,3,0.00399994850159
13300,14301,RRU-RD,6,0.171000003815
13301,14044,RDR,3,0.00300002098083
13302,14301,UUR-RD,6,0.105999946594
13303,21044,UDR,3,0.0019998550415
13304,14301,R-URRD,6,0.25200009346
13305,21024,LUR,3,0.00500011444092
13310,21044,D-U-R,5,0.066999912262
13311,21024,DUR,3,0.00300002098083
13312,14024,UUR-LR,6,0.118999958038
13313,21024,UDR,3,0.00200009346008
13314,14044,RR-LRR,6,0.250999927521
13315,21024,ULLR,4,0.0090000629425
13320,14024,RRU-LR,6,0.193000078201
13321,14024,RDR,3,0.00399994850159
13322,14024,UUR-LR,6,0.105999946594
13323,14044,LRR,3,0.00300002098083
13324,14024,R-URLR,6,0.256999969482
13325,21044,LUR,3,0.00499987602234
13330,14301,RRU-RD,6,0.206000089645
13331,21044,DUR,3,0.00399994850159
13332,14301,UUR-RD,6,0.115000009537
13333,21044,UDR,3,0.00200009346008
13334,24044,RR-LRR,6,0.226999998093
13335,21024,LUR,3,0.00499987602234
13340,14024,RRU-LR,6,0.1890001297
13341,14024,RDR,3,0.00399994850159
13342,14024,UUR-LR,6,0.105999946594
13343,21024,UDR,3,0.00200009346008
13344,14024,R-URLR,6,0.260999917984
13345,21024,ULLR,4,0.00799989700317
13350,24044,D-U-R,5,0.0570001602173
13351,14024,URRDR,5,0.0220000743866
13352,14024,UUR-LR,6,0.12099981308
13353,24024,UURDR,5,0.0210001468658
13354,14044,RR-LRR,6,0.241999864578
13355,21044,LUR,3,0.00500011444092
13400,10125,DRDL,4,0.0130000114441
13401,10325,UR-RDL,6,0.151999950409
13402,14044,RLRR,4,0.0110001564026
13403,11044,R-UUR,5,0.0590000152588
13404,11044,LLR,3,0.00499987602234
13405,21044,UR-UUR,6,0.148000001907
13410,14301,URLRD,5,0.0329999923706
13411,11044,UR-R,4,0.00699996948242
13412,21044,UR-R,4,0.00600004196167
13413,24024,L-RLR,5,0.103000164032
13414,14024,URLLR,5,0.0309998989105
13415,11024,-DUR,4,0.0220000743866
13420,21044,RR-R,4,0.00999999046326
13421,11044,UR-R,4,0.00600004196167
13422,21044,UR-R,4,0.00600004196167
13423,11044,UDRD-R,6,0.169999837875
13424,14044,ULRR,4,0.00800013542175
13425,11044,RR-R,4,0.00999999046326
13430,24024,LRDUR,5,0.103999853134
13431,14044,-DRR,4,0.0240001678467
13432,14044,-DRR,4,0.0209999084473
13433,24044,-DRR,4,0.0240001678467
13434,14044,ULRR,4,0.00799989700317
13435,14044,-URRR,5,0.121999979019
13440,14301,LRD,3,0.00600004196167
13441,11044,UR-R,4,0.00500011444092
13442,21044,UR-R,4,0.00499987602234
13443,14044,RUUU-R,6,0.245000123978
13444,11024,LLR,3,0.00500011444092
13445,11044,RR-R,4,0.0090000629425
13450,14301,URLRD,5,0.0309998989105
13451,21044,-UR,3,0.00500011444092
13452,21044,UR-R,4,0.00600004196167
13453,11044,UDRD-R,6,0.204999923706
13454,14044,ULRR,4,0.0090000629425
13455,11044,-UR,3,0.00399994850159
13500,10325,RU-UL,5,0.0429999828339
13501,10525,UDRDL,5,0.0320000648499
13502,14044,U--LRR,6,0.22000002861
13503,14044,LRR,3,0.00399994850159
13504,21024,R-UUR,5,0.0570001602173
13505,21024,LUR,3,0.00399994850159
13510,24024,-LUR,4,0.0220000743866
13511,14301,ULRD,4,0.00699996948242
13512,24024,--LUR,5,0.134000062943
13513,21024,DUDLR,5,0.0750000476837
13514,21024,-UUUR,5,0.117999792099
13515,21024,ULLR,4,0.0090000629425
13520,11024,R-R,3,0.00200009346008
13521,21024,R-R,3,0.00300002098083
13522,11024,DRD-R,5,0.0720000267029
13523,14044,LRR,3,0.00399994850159
13524,11024,RRR-R,5,0.0490000247955
13525,21044,LUR,3,0.00399994850159
13530,10325,RU-UL,5,0.0460000038147
13531,10525,UDRDL,5,0.0329999923706
13532,14044,-URRR,5,0.111999988556
13533,14044,URLRR,5,0.0299999713898
13534,11024,UR-UUR,6,0.174999952316
13535,21024,LUR,3,0.00600004196167
13540,11024,R-R,3,0.00200009346008
13541,21024,R-R,3,0.00300002098083
13542,14044,UUR-LR,6,0.136999845505
13543,14024,RLLR,4,0.0120000839233
13544,11024,RRR-R,5,0.0499999523163
13545,21024,ULLR,4,0.00799989700317
13550,14024,-LUR,4,0.0230000019073
13551,21024,-UR,3,0.00400018692017
13552,14024,--LUR,5,0.141000032425
13553,14044,LURRR,5,0.0920000076294
13554,14044,U---RR,6,0.261999845505
13555,21044,LUR,3,0.00400018692017
14000,14301,URRD,4,0.00499987602234
14001,14024,D-URLR,6,0.328000068665
14002,24044,DRUR,4,0.0139999389648
14003,11044,UUL-DR,6,0.108000040054
14004,14024,URLR,4,0.00799989700317
14005,14024,U-LUUR,6,0.184000015259
14010,11044,-R-R,4,0.0199999809265
14011,14024,RU-LR,5,0.0440001487732
14012,24044,DRUR,4,0.0119998455048
14013,11044,--R-R,5,0.0960001945496
14014,24044,RUR,3,0.00300002098083
14015,14044,R-LRR,5,0.0599999427795
14020,10325,RDL,3,0.0019998550415
14021,14024,RU-LR,5,0.0480000972748
14022,14044,RRR,3,0.00200009346008
14023,11044,--R-R,5,0.0910000801086
14024,14024,R,1,0.000999927520752
14025,14301,RDU-UD,6,0.233000040054
14030,14301,URRD,4,0.00699996948242
14031,14024,LRU-LR,6,0.388000011444
14032,24044,DRUR,4,0.0139999389648
14033,11044,UUL-DR,6,0.115999937057
14034,14024,URLR,4,0.00600004196167
14035,24044,R-LRR,5,0.0540001392365
14040,10325,RDL,3,0.0019998550415
14041,14024,RU-LR,5,0.0350000858307
14042,14044,RRR,3,0.00300002098083
14043,11044,UU-LLR,6,0.111999988556
14044,14044,R,1,0.0019998550415
14045,14024,-URLR,5,0.0730001926422
14050,14044,-R-R,4,0.0159997940063
14051,14024,RU-LR,5,0.039999961853
14052,14024,ULRDR,5,0.0299999713898
14053,14044,--R-R,5,0.0950000286102
14054,24044,RUR,3,0.0019998550415
14055,14044,R-LRR,5,0.0550000667572
14100,14301,UL-UD,5,0.0329999923706
14101,10325,DLLL,4,0.0139999389648
14102,14024,ULL-LR,6,0.194000005722
14103,14024,RLR,3,0.00400018692017
14104,11044,RD-R,4,0.010999917984
14105,10325,LL,2,0.000999927520752
14110,21044,-R-R,4,0.0190000534058
14111,10125,URDL,4,0.00600004196167
14112,10125,--DL,4,0.0230000019073
14113,24044,UDLR,4,0.00699996948242
14114,10125,D-R-L,5,0.095999956131
14115,24024,LLUR,4,0.018000125885
14120,21044,-R-R,4,0.0199999809265
14121,10125,URDL,4,0.00600004196167
14122,14024,UL-LR,5,0.0390000343323
14123,24024,UDLR,4,0.00699996948242
14124,21024,U--LLR,6,0.251999855042
14125,10325,URLLL,5,0.0329999923706
14130,14301,UL-UD,5,0.0380001068115
14131,14024,ULRRDR,6,0.211999893188
14132,14024,ULL-LR,6,0.223000049591
14133,14024,RURLR,5,0.0439999103546
14134,11044,RURD-R,6,0.275000095367
14135,24044,LLUR,4,0.0189998149872
14140,14024,RU--R,5,0.0419998168945
14141,10125,URDL,4,0.0090000629425
14142,14301,UL-RD,5,0.0350000858307
14143,24044,UDLR,4,0.00600004196167
14144,21024,U-D-DR,6,0.224999904633
14145,24024,LLUR,4,0.0169999599457
14150,24044,-R-R,4,0.0200002193451
14151,10125,URDL,4,0.00499987602234
14152,14024,UL-LR,5,0.0380001068115
14153,24024,UDLR,4,0.00699996948242
14154,21024,U--LLR,6,0.301000118256
14155,10325,URLLL,5,0.0379998683929
14200,14301,UL-UD,5,0.0380001068115
14201,10125,-RDL,4,0.0199999809265
14202,10125,-RDL,4,0.0190000534058
14203,11044,UUL-DR,6,0.164999961853
14204,14024,URLR,4,0.00600004196167
14205,11024,URD-R,5,0.0329999923706
14210,10525,RURDL,5,0.0479998588562
14211,14044,RU-LR,5,0.0460000038147
14212,14044,ULRDR,5,0.0329999923706
14213,10125,RRR-L,5,0.0499999523163
14214,14044,ULLRR,5,0.0369999408722
14215,10125,R-L,3,0.00300002098083
14220,10525,RDL,3,0.00300002098083
14221,11024,DD-R,4,0.0139999389648
14222,14024,DLR,3,0.00399994850159
14223,11024,DRRD-R,6,0.401000022888
14224,10325,RLLL,4,0.0130000114441
14225,11024,RDR-R,5,0.0540001392365
14230,14044,-U-R,4,0.0190000534058
14231,14301,U-DUD,5,0.0429999828339
14232,14024,ULRDR,5,0.0360000133514
14233,11044,UUL-DR,6,0.15700006485
14234,14024,URLR,4,0.00699996948242
14235,11024,URD-R,5,0.0390000343323
14240,10525,RDL,3,0.00399994850159
14241,14044,RU-LR,5,0.066999912262
14242,14044,DLR,3,0.00500011444092
14243,24044,U-LRUR,6,0.316999912262
14244,10325,RLLL,4,0.0120000839233
14245,11024,RDR-R,5,0.0629999637604
14250,11044,-U-R,4,0.0230000019073
14251,14044,RU-LR,5,0.0510001182556
14252,14024,ULRDR,5,0.0369999408722
14253,10125,RRR-L,5,0.0520000457764
14254,14024,ULRLLR,6,0.246000051498
14255,10125,R-L,3,0.00399994850159
14300,14024,UD-LR,5,0.0270001888275
14301,14301,D,1,0.000999927520752
14302,14024,ULL-LR,6,0.191999912262
14303,14024,RLR,3,0.00300002098083
14304,14024,DU-LR,5,0.055999994278
14305,10325,LL,2,0.00200009346008
14310,24044,L-LRR,5,0.077999830246
14311,24024,DUR,3,0.00300002098083
14312,14024,U-LR,4,0.00699996948242
14313,14044,URRR,4,0.00399994850159
14314,10325,-L-LL,5,0.108999967575
14315,24044,UR,2,0.000999927520752
14320,14024,-RLLR,5,0.0750000476837
14321,10325,URDL,4,0.00699996948242
14322,14024,UL-LR,5,0.0299999713898
14323,14044,URRR,4,0.00500011444092
14324,14044,UU--RR,6,0.148999929428
14325,24024,UR,2,0.00200009346008
14330,24044,-U-R,4,0.0160000324249
14331,24044,DUR,3,0.00600004196167
14332,14024,ULL-LR,6,0.212999820709
14333,24044,UDRUR,5,0.0320000648499
14334,14024,DU-LR,5,0.0620000362396
14335,24044,LLUR,4,0.0139999389648
14340,14044,D-LRR,5,0.058000087738
14341,24024,DUR,3,0.00300002098083
14342,14024,U-LR,4,0.00799989700317
14343,14044,DRR,3,0.00200009346008
14344,14024,R-URLR,6,0.238999843597
14345,24044,UR,2,0.00100016593933
14350,21044,-U-R,4,0.0150001049042
14351,10325,URDL,4,0.00599980354309
14352,14024,UL-LR,5,0.0320000648499
14353,14044,URRR,4,0.00500011444092
14354,14044,UU--RR,6,0.144999980927
14355,24024,UR,2,0.00200009346008
14400,14301,UL-UD,5,0.0369999408722
14401,10125,-RDL,4,0.0220000743866
14402,10125,-RDL,4,0.021999835968
14403,11044,UUL-DR,6,0.15299987793
14404,14024,URLR,4,0.00699996948242
14405,11044,URD-R,5,0.0299999713898
14410,10125,RURDL,5,0.0510001182556
14411,14024,U--R,4,0.00999999046326
14412,14044,ULRDR,5,0.039999961853
14413,14044,UUU--R,6,0.134999990463
14414,14044,ULLRR,5,0.0390000343323
14415,21044,R-R-R,5,0.0650000572205
14420,10125,RDL,3,0.00300002098083
14421,11044,DD-R,4,0.0139999389648
14422,14024,DLR,3,0.00499987602234
14423,14044,U---LR,6,0.291000127792
14424,10325,RLLL,4,0.018000125885
14425,11044,RDR-R,5,0.069000005722
14430,14301,UL-UD,5,0.0429999828339
14431,10525,UR-RDL,6,0.18499994278
14432,14024,ULRDR,5,0.0529999732971
14433,11044,UUL-DR,6,0.157999992371
14434,14024,URLR,4,0.00699996948242
14435,11044,URD-R,5,0.0310001373291
14440,10125,RDL,3,0.00200009346008
14441,14024,U--R,4,0.00899982452393
14442,14044,DLR,3,0.00300002098083
14443,14044,UUU--R,6,0.130000114441
14444,10325,RLLL,4,0.010999917984
14445,11044,RDR-R,5,0.055999994278
14450,14301,U-LUD,5,0.0420000553131
14451,14044,U--LR,5,0.0520000457764
14452,14024,ULRDR,5,0.0379998683929
14453,14044,U---LR,6,0.260000228882
14454,14024,ULRLLR,6,0.209999799728
14455,21044,R-R-R,5,0.069000005722
14500,14044,UD-LR,5,0.0329999923706
14501,10325,DLLL,4,0.0139999389648
14502,14024,ULL-LR,6,0.210999965668
14503,14024,RLR,3,0.00300002098083
14504,11024,RD-R,4,0.00999999046326
14505,10325,LL,2,0.00100016593933
14510,14044,D-LUR,5,0.0809998512268
14511,10525,URDL,4,0.00600004196167
14512,14044,U-LR,4,0.00800013542175
14513,24044,UDLR,4,0.00699996948242
14514,14301,-L-D,4,0.0230000019073
14515,24024,LLUR,4,0.0160000324249
14520,11024,DDR-R,5,0.0699999332428
14521,10525,URDL,4,0.00600004196167
14522,14024,UL-LR,5,0.0360000133514
14523,24024,UDLR,4,0.00699996948242
14524,14044,U-LRRR,6,0.223999977112
14525,10325,URLLL,5,0.0310001373291
14530,10125,D-L,3,0.00399994850159
14531,14024,ULRRDR,6,0.202999830246
14532,10125,DRR-L,5,0.0750000476837
14533,14024,RURLR,5,0.0429999828339
14534,10125,RRD-L,5,0.0519998073578
14535,24044,LLUR,4,0.0170001983643
14540,11024,URDR-R,6,0.130999803543
14541,10525,URDL,4,0.007000207901
14542,14044,U-LR,4,0.00699996948242
14543,24044,UDLR,4,0.00599980354309
14544,11024,RDUR-R,6,0.264000177383
14545,24024,LLUR,4,0.0169999599457
14550,14044,L-LRR,5,0.0999999046326
14551,10525,URDL,4,0.00699996948242
14552,14024,UL-LR,5,0.0390000343323
14553,24024,UDLR,4,0.00699996948242
14554,14044,U-LRRR,6,0.262000083923
14555,10325,URLLL,5,0.0320000648499
15000,14301,RD,2,0.000999927520752
15001,11044,U--DR,5,0.0350000858307
15002,14024,RRLR,4,0.0090000629425
15003,14024,RDU-LR,6,0.246999979019
15004,11024,LR,2,0.00200009346008
15005,11024,U---DR,6,0.207000017166
15010,24024,RDUR,4,0.010999917984
15011,14024,RU-LR,5,0.0439999103546
15012,14044,ULRDR,5,0.0350000858307
15013,14301,D-RRD,5,0.0699999332428
15014,24044,RUR,3,0.0019998550415
15015,14301,D-RRD,5,0.0780000686646
15020,24024,RDUR,4,0.0090000629425
15021,14024,RU-LR,5,0.0409998893738
15022,14044,RDRR,4,0.00999999046326
15023,11044,U-UL-DR,7,0.855000019073
15024,11044,LR,2,0.00399994850159
15025,14044,RD-LRR,6,0.271000146866
15030,14301,URRD,4,0.00600004196167
15031,14024,-RLR,4,0.0190000534058
15032,14024,-RLR,4,0.0179998874664
15033,24024,-RLR,4,0.018000125885
15034,14024,URLR,4,0.00599980354309
15035,24044,R-U-R,5,0.0550000667572
15040,24024,RDUR,4,0.00999999046326
15041,14024,RU-LR,5,0.039999961853
15042,14044,RDRR,4,0.00999999046326
15043,14044,-RD-LR,6,0.467000007629
15044,24044,RUR,3,0.00399994850159
15045,14024,-RD-R,5,0.095999956131
15050,24024,RDUR,4,0.0090000629425
15051,14024,RU-LR,5,0.0429999828339
15052,14024,ULRDR,5,0.0339999198914
15053,24024,D-RLR,5,0.0650000572205
15054,24044,RUR,3,0.0019998550415
15055,14024,D-RLR,5,0.0770001411438
15100,11044,DR-R,4,0.0149998664856
15101,10125,R-RDL,5,0.0590000152588
15102,11044,U-DR-R,6,0.227999925613
15103,14024,RURLR,5,0.0480000972748
15104,10325,U--UUL,6,0.24799990654
15105,21024,LUR,3,0.00500011444092
15110,14024,RU--R,5,0.050999879837
15111,10125,URDL,4,0.007000207901
15112,14044,-D-LUR,6,0.697999954224
15113,21044,UDLR,4,0.00899982452393
15114,21044,RR-R-R,6,0.324000120163
15115,21044,D-UR,4,0.0179998874664
15120,14024,RU--R,5,0.0450000762939
15121,10125,URDL,4,0.007000207901
15122,21044,DR-UUR,6,0.391999959946
15123,21024,UDLR,4,0.00999999046326
15124,11044,RRDR-R,6,0.289000034332
15125,21044,LUR,3,0.00499987602234
15130,21044,L-U-R,5,0.105000019073
15131,21024,DULLR,5,0.0710000991821
15132,11044,U-DR-R,6,0.242999792099
15133,14024,RURLR,5,0.0490000247955
15134,10325,U--UUL,6,0.256000041962
15135,21024,LUR,3,0.00399994850159
15140,11044,DR-R,4,0.0139999389648
15141,10125,URDL,4,0.00600004196167
15142,11044,DRRR-R,6,0.375
15143,21044,UDLR,4,0.0090000629425
15144,11044,RRDR-R,6,0.284999847412
15145,10125,RRDL,4,0.0120000839233
15150,14024,RU--R,5,0.0480000972748
15151,10125,URDL,4,0.00699996948242
15152,24044,-D-LUR,6,0.659999847412
15153,21024,UDLR,4,0.0090000629425
15154,21044,RR-R-R,6,0.325000047684
15155,21044,LUR,3,0.00600004196167
15200,14301,DLRD,4,0.0139999389648
15201,11024,DRR-R,5,0.0720000267029
15202,14024,RRLR,4,0.010999917984
15203,11024,RRD-R,5,0.0510001182556
15204,11024,LR,2,0.000999927520752
15205,11024,URD-R,5,0.0280001163483
15210,10525,RURDL,5,0.0499999523163
15211,11024,D-UR,4,0.0160000324249
15212,14044,ULRDR,5,0.039999961853
15213,14301,R-L-D,5,0.0780000686646
15214,14044,ULLRR,5,0.0409998893738
15215,21024,D-UR,4,0.0179998874664
15220,10325,LRDL,4,0.018000125885
15221,14044,RU-LR,5,0.0490000247955
15222,11044,DLLR,4,0.0169999599457
15223,11024,DR-UUR,6,0.450999975204
15224,11044,LR,2,0.00300002098083
15225,10125,U--R-L,6,0.272000074387
15230,14301,URDLRD,6,0.197000026703
15231,21024,-UDLR,5,0.135999917984
15232,14024,ULRDR,5,0.0390000343323
15233,11044,UU-R-R,6,0.177999973297
15234,14024,URLR,4,0.00699996948242
15235,10125,RD-L,4,0.0110001564026
15240,10525,RURDL,5,0.0449998378754
15241,14044,RU-LR,5,0.0520000457764
15242,14044,ULRDR,5,0.0380001068115
15243,14044,URD-RRR,7,0.809000015259
15244,14044,ULLRR,5,0.039999961853
15245,11024,DUR-R,5,0.0699999332428
15250,10525,RURDL,5,0.0490000247955
15251,14044,RU-LR,5,0.0520000457764
15252,14024,ULRDR,5,0.0390000343323
15253,14301,R-L-D,5,0.0699999332428
15254,24044,LRUR,4,0.0169999599457
15255,10125,DDR-L,5,0.0859999656677
15300,14044,U-DR-R,6,0.15900015831
15301,14044,U-DR,4,0.00799989700317
15302,11044,U-DR-R,6,0.182000160217
15303,21024,DUDR,4,0.0119998455048
15304,14024,URDU-LR,7,0.663000106812
15305,21024,LUR,3,0.00499987602234
15310,24044,L-U-R,5,0.100000143051
15311,10325,URDL,4,0.00600004196167
15312,14024,UUR-LR,6,0.131999969482
15313,14044,URRR,4,0.00600004196167
15314,14044,U-DU-R,6,0.202999830246
15315,21044,UR,2,0.00200009346008
15320,21024,-U-DR,5,0.0780000686646
15321,10325,URDL,4,0.00699996948242
15322,14024,UUR-LR,6,0.12099981308
15323,14044,RR,2,0.00100016593933
15324,14024,R-URLR,6,0.283999919891
15325,21024,UR,2,0.00200009346008
15330,21044,L-U-R,5,0.0789999961853
15331,14044,U-DR,4,0.00699996948242
15332,11044,U-DR-R,6,0.204999923706
15333,21024,DUDR,4,0.0130000114441
15334,24044,RR-LRR,6,0.266999959946
15335,21024,LUR,3,0.00499987602234
15340,11044,U-DU-R,6,0.172000169754
15341,10325,URDL,4,0.00699996948242
15342,14024,UUR-LR,6,0.125999927521
15343,14044,RR,2,0.00200009346008
15344,14044,U-DU-R,6,0.180999994278
15345,21044,UR,2,0.0019998550415
15350,14024,RRU-LR,6,0.242000102997
15351,10325,URDL,4,0.00600004196167
15352,14024,UUR-LR,6,0.12900018692
15353,14044,URRR,4,0.00599980354309
15354,14044,RR-LRR,6,0.263000011444
15355,21024,UR,2,0.00100016593933
15400,14301,DLRD,4,0.0139999389648
15401,11044,DRR-R,5,0.0820000171661
15402,14024,RRLR,4,0.00999999046326
15403,11044,RRD-R,5,0.0520000457764
15404,11024,LR,2,0.00200009346008
15405,11044,URD-R,5,0.0289998054504
15410,10125,RURDL,5,0.0469999313354
15411,11044,D-UR,4,0.0169999599457
15412,14044,ULRDR,5,0.0369999408722
15413,24024,L-RLR,5,0.106999874115
15414,14044,ULLRR,5,0.039999961853
15415,21044,D-UR,4,0.0160000324249
15420,10325,LRDL,4,0.0179998874664
15421,14024,URU--R,6,0.164999961853
15422,11044,DLLR,4,0.0159997940063
15423,11044,DR-UUR,6,0.410000085831
15424,11044,LR,2,0.00200009346008
15425,14024,RRU--R,6,0.289999961853
15430,14301,URDLRD,6,0.19000005722
15431,11024,D-DUR,5,0.0910000801086
15432,14024,ULRDR,5,0.0379998683929
15433,24044,-LLRR,5,0.131999969482
15434,14024,URLR,4,0.00699996948242
15435,11044,URD-R,5,0.0309998989105
15440,10125,RURDL,5,0.0450000762939
15441,11044,DRR-R,5,0.0789999961853
15442,14044,ULRDR,5,0.0410001277924
15443,23451,U--R--,6,0.251999855042
15444,14044,ULLRR,5,0.0420000553131
15445,11044,DUR-R,5,0.0739998817444
15450,10125,UD--L,5,0.0410001277924
15451,10125,R--DL,5,0.0709998607635
15452,10525,UD--L,5,0.0500001907349
15453,24044,D-DRR,5,0.108999967575
15454,24044,LRUR,4,0.0199999809265
15455,21044,R-R-R,5,0.0750000476837
15500,11024,DR-R,4,0.0160000324249
15501,10125,R-RDL,5,0.066999912262
15502,21044,U--R-R,6,0.263000011444
15503,14024,RURLR,5,0.0520000457764
15504,14024,U--RDR,6,0.276999950409
15505,21024,LUR,3,0.00500011444092
15510,24044,-LUR,4,0.0249998569489
15511,10525,URDL,4,0.00600004196167
15512,24044,--LUR,5,0.164000034332
15513,21044,UDLR,4,0.00799989700317
15514,10125,RR-L,4,0.0120000839233
15515,21024,D-UR,4,0.0169999599457
15520,11024,URDR-R,6,0.176000118256
15521,10525,URDL,4,0.00699996948242
15522,14044,UUR-LR,6,0.153000116348
15523,21024,UDLR,4,0.00699996948242
15524,11024,RRDR-R,6,0.31500005722
15525,21044,LUR,3,0.00500011444092
15530,24024,D-LUR,5,0.0999999046326
15531,21024,DULLR,5,0.0720000267029
15532,21044,U--R-R,6,0.296000003815
15533,14024,RURLR,5,0.0570001602173
15534,14024,U--RDR,6,0.293999910355
15535,21024,LUR,3,0.00600004196167
